cancel	dept_code	dept_group	week_section1	week_section2	week_section3	week_section4	authorize_p	authorize_r	brief_eng	dept_chiabbr	not_choose	course_code	percentage	full_flag	limit	selfTeach	credit	intensive	fillcounter	for_query	acadm_year	course_kind	selfTeachName	send_time	eng_name	course_group	exp_hours	serial_no	status	emi	counter_exceptAuth	rt	gender_restrict	eng_teach	classes	dept_engfull	restrict	school_avg	umd	authorize_using	dept_group_name	course_avg	teacher	class_name	time_inf	chn_name	form_s_name	moocs_teach	hours	form_s	tname	counter	deleteQ	option_code	tcode	scoreEnt	iCounter	limit_count_h	comment	acadm_term	generalCore	programs
	HM75						10	0.20		電機系（碩）		AEC8071			0		3.0				115	半			Electronic Communication			1099			0	N			8		◎課程開放上修			0			張譽騰	碩博	五 2-4 和平 電機系電子實驗室	通訊電子學						0		選				50		2		
	HM75						10	0.33		電機系（碩）		AEC8073			0		3.0				115	半			Foundational Models and Intelligent Robotics </br>[ Program: The Specialization Program of Intelligent Robotics ]			1100			0	N		是	8		◎課程開放上修			0			包傑奇	碩博	一 2-4 和平 多媒體與通訊實驗室	基礎模型與智慧機器人 </br>[ 學分學程：智慧型機器人專業學分學程 ]						0		選				30		2		ZU7A
	HM75						10	0.20		電機系（碩）		AEC8074			0		3.0				115	半			Generative Artificial Intelligence </br>[ Program: The Specialization Program of Intelligent Image Processing and Video Analysis ]			1101			0	N		是	8		◎課程開放上修			0			許閔傑	碩博	五 6-8 和平 電機系電子實驗室	生成式AI </br>[ 學分學程：智慧影像處理與視訊分析專業學分學程 ]						0		選				50		2		ZU6Y
	HM76						10	0.20		車能所（碩）		VEC8002			0		2.0				115	半			Seminar (II)			1102			0	N		是	8		◎課程開放上修			0			陳韋任	碩博	四 3-4 和平 汽車工場B102	論文與書報研討（二）						0		必				50		2		
	HM76						10	0.20		車能所（碩）		VEC8004			0		3.0				115	半			Special Topics on Internal Combustion Engines			1103			0	N			8		◎課程開放上修			0			未定	碩博	一 A-C 和平 汽車工場B102	內燃機特論						0		選				50		2		
	HM76						10	0.20		車能所（碩）		VEC8006			0		3.0				115	半			Electric Vehicle System Diagnosis and Analysis			1104			0	N			8		◎課程開放上修			0			張俊興	碩博	四 6-8 和平 汽車場一樓	電動車輛系統診斷與分析						0		選				50		2		
	HM77						10	0.20		光電所（碩）		OEC8102			0		3.0				115	半			Thin-film Technologies (II)			1105			0	N			8		◎必須先修過【OEC8101  薄膜技術（一）】 ◎課程開放上修			0			張菁文	碩博	三 2-4 公館 Ｓ307	薄膜技術（二）						0		選				50		2		
	HM77						10	0.20		光電所（碩）		OEC8114			0		3.0				115	半			Principles And Applications of Magnetic Resonance Images			1106			0	N			8		◎課程開放上修			0			廖書賢	碩博	三 7-9 公館 Ｓ307	核磁造影原理與應用						0		選				50		2		
	HM77						10	0.40		光電所（碩）		OEC8117			0		3.0				115	半			Physics and Applications of Nano-Magnetism (II)			1107			0	N		是	8		◎必須先修過【OEC8116  奈米磁性物理及其應用（一）】 ◎課程開放上修			0			謝振傑	碩博	二 10-B 公館 教室自排	奈米磁性物理及其應用（二）						0		選				50		2		
	HM77						10	0.40		光電所（碩）		OEC8121			0		3.0				115	半			Liquid crystal devices and applications			1108			0	N			8		◎課程不開放上修			0			未定	碩博	六 2-4 公館 無可用教室	液晶光學元件與應用						0		選				50		2		
	HM77						10	0.20		光電所（碩）		OEC8139			0		3.0				115	半			Modern Holography			1109			0	N		是	8		◎課程開放上修			0			鄭超仁	碩博	二 7-9 公館 Ｓ305	現代全像術						0		選				50		2		
	HM77						10	0.40		光電所（碩）		OEC8159			0		2.0				115	半			Seminar			1110			0	N		是	8		允許重複修 ◎課程開放上修			0			柯伯尼 張菁文 楊承山 呂杰翰 邱南福 梁伯維 廖書賢 鄭超仁 駱安亞 謝振傑	碩博	四 7-8 公館 教室自排	書報討論						0		必				50		2		
	HM77						10	0.20		光電所（碩）		OEC8169			5		3.0				115	半			Semiconductor Photoelectrochemistry </br>[ Program: The EMI Inter-disciplinary Program of Semiconductor ]			1111			0	N		是	8		◎課程開放上修			0			柯伯尼	碩博	一 7-9 公館 Ｓ305	半導體光電化學 </br>[ 學分學程：國際半導體全英語學分學程 ]						0		選				50		2		ZU32
	HU70						10	0.40		工教系（學）		IEU0082			0		2.0				115	半			Special Topics on Automotive Technology and Energy Technology (II)			1112			0	N								0			鄧敦平 洪翊軒 陳韋任 白凱仁 張俊興 劉華棟 林煜軒		六 C-D 和平 教室自排	車輛技術與能源科技專題研究（二）						0		必				50		2		
	HU70						10	0.20		工教系（學）		IEU3165			0		3.0				115	半			Technology of Energy Saving			1113			0	N								0			未定		二 A-C 和平 能源應用工場	節約能源科技						0		選				50		2		
	HU70						10	0.40		工教系（學）		IEU3324			0		3.0				115	半			Computer-Aided Drawing			1114			0	N								0			未定		五 7-9 和平 無可用教室	電腦輔助製圖						0		選				50		2		
	HU70						10	0.40		工教系（學）		IEU4363			0		3.0				115	半			Multi-Media App Programming			1115			0	N								0			未定		三 6-8 和平 教室自排	多媒體App程式設計						0		選				50		2		
	HU70						10	0.20		工教系（學）		IEU4370			0		3.0				115	半			Electric Circuits (I)			1116			0	N								0			陳美勇		五 6-8 和平 研討六	電路學（一）						0		必				50		2		
	HU70						10	0.40		工教系（學）		IEU4376			0		2.0				115	半			Training for Professional Techniques (II)			1117			0	N								0			未定		六 3-4 和平 無可用教室	分科專業技術（二）						0		必				50		2		
	HU70						10	0.20		工教系（學）		IEUE401			0		2.0				115	半			Teaching Practicum: Power Mechanical Engineering Group(I)			1118			0	N					◎限 二階生 教育學程生 不佔名額生 登記修習生 可修			0			張俊興		一 A-D 和平 教室自排	動力機械群教學實習（一）（教）						0		選				50		2		
	HU70						10	0.20		工教系（學）		IEC0031			0		3.0				115	半			Application and Development of Nanotechnology			1119			0	N			9					0			郭金國	大碩	五 6-8 和平 研討二	奈米科技發展與應用						0		選				50		2		
	HU70						10	0.20		工教系（學）		IEU0009			0		2.0				115	半			Industrial Safety and Hygiene </br>[ Program: The Specialization Program of Intelligent Industrial Education ]			1120			0	N								0			郭金國		一 8-9 和平 鑄造場	工業安全與衛生 </br>[ 學分學程：智慧工業教育專業學分學程 ]	一			1		0		必				50		2		ZU6I
	HU70						10	0.20		工教系（學）		IEU4371			0		3.0				115	半			Engineering Mathematics (I)			1121			0	N								0			劉華棟		一 6-8 和平 研討六	工程數學（一）	一			1		0		必				50		2		
	HU71						10	0.20		科技系（學）		ITC9001			0		3.0				115	半			Mechatronics Practice </br>[ Program: The Inter-disciplinary Program of STEM Innovation and Practices ]			1122			0	N			9		◎限本系(含雙主修)修習◎限大三 ◎限碩一碩二修習			0			未定	大碩	三 10-B 和平 科技系TB310教室	機電整合實務 </br>[ 學分學程：理工創新與實作學分學程 ]						0		選				50	設科組、科教組、師資生優先選課	2		ZU62
	HU71						10	0.20		科技系（學）		ITC9011			0		3.0				115	半			Studies in People Analytics </br>[ Program: The Specialization Program of Artificial Intelligence in Human Resource Development ]			1123			0	1		是	9		◎限本系(含雙主修)修習◎限大二修習◎必須先修過【ITU0057  人力資源管理】			0			孫弘岳	大碩	二 7-9 和平 科技系TC411教室	人員數據分析 </br>[ 學分學程：AI人力資源發展專業學分學程 ]						0		必				50	◎數位課程 學士班：學科組優先選課、碩士班：授權碼	2		ZU8T
	HU71						10	0.20		科技系（學）		ITC9013			0		3.0				115	半			Bilingual Education for Technology Education			1124			0	N			9		◎限本系(含雙主修)修習			0			嚴萬軒	大碩	五 7-9 和平 科技系TB211教室	雙語與科技教育						0		選				50		2		
	HU71						10	0.20		科技系（學）		ITC9016			0		3.0				115	半			Computational Social Science for Talent Assessment			1125			0	N			9		◎限本系(含雙主修)修習◎限大四 ◎限碩一碩二修習◎必須先修過【ITC9011  人員數據分析】			0			孫弘岳	大碩	一 A-C 和平 科技系TB211教室	計算社會科學與人才評鑑						0		選				50		2		
	HU71						10	0.20		科技系（學）		ITU0004			0	是	3.0				115	半	蔡其瑞		Graphics </br>[ Program: The Specialization Program of Design and Technology ]			1126			0	N					◎限本系(含雙主修)修習◎限大一修習			0			蔡其瑞		一 7-10 和平 無可用教室	圖學 </br>[ 學分學程：設計與科技專業學分學程 ]	一			1		0		必				50	設科組優先選課	2		ZU8S
	HU71						10	0.20		科技系（學）		ITU0057			2		3.0				115	半			Human Resource Management </br>[ Program: The Specialization Program of Artificial Intelligence in Human Resource Development ]			1127			0	1		是			◎限本系(含雙主修)修習◎限大一修習			0			孫弘岳		一 7-9 和平 科技系TC411教室	人力資源管理 </br>[ 學分學程：AI人力資源發展專業學分學程 ]	一			1		0		必				50	◎數位課程 學科組優先選課	2		ZU8T
	HU71						10	0.20		科技系（學）		ITU0165			0		3.0				115	半			Electronic and Electric Circuits </br>[ Program: The Inter-disciplinary Program of Solar Energy Engineering ]			1128			0	N					◎限本系(含雙主修)修習◎限大一修習			0			丁玉良		四 7-9 和平 科技系TC411教室	電子電路 </br>[ 學分學程：太陽能源與工程學分學程 ]	一			1		0		必				50	設科組優先選課	2		ZU68
	HU71						10	0.20		科技系（學）		ITU2063			0		3.0				115	半			Sketch and Presentation Technique for Design			1129			0	N					◎限本系(含雙主修)修習◎限大一修習			0			未定		二 2-4 和平 科技系TC411教室	設計素描與表現技法	一			1		0		選				50	設科組優先選課	2		
	HU71						5	0.10		科技系（學）		ITU0028			0		3.0				115	半			Image Processing </br>[ Program: The Inter-disciplinary Program of AI Digital Art ]			1130			0	N			1		◎限本系(含雙主修)修習◎限大一◎限甲班修習			0			張玉山	甲	四 2-4 和平 無可用教室	電腦影像處理 </br>[ 學分學程：AI與數位藝術學分學程 ]	一			1		0		必				50		2		ZU63
	HU71						10	0.20		科技系（學）		ITU0005			0		3.0				115	半			Basic Design </br>[ Program: The Specialization Program of Design and Technology ]			1131			0	N			2		◎限本系(含雙主修)修習◎限大一◎限乙班修習			0			簡佑宏	乙	二 7-9 和平 科技系TB310教室	基本設計 </br>[ 學分學程：設計與科技專業學分學程 ]	一			1		0		必				50		2		ZU8S
	HU71						10	0.20		科技系（學）		ITU1004			0		3.0				115	半			Introduction to Human Resource Development </br>[ Program: The Inter-disciplinary Program of Club Members Leadership And Empowerment Cultivation ]			1132			0	N			2		◎限本系(含雙主修)修習◎限大一◎限乙班修習			0			嚴萬軒	乙	一 2-4 和平 科技系TB211教室	人力資源發展概論 </br>[ 學分學程：社團人專業領導培力學分學程 ]	一			1		0		必				50		2		ZU9Q
	HU71						10	0.20		科技系（學）		ITU0050			0		3.0				115	半			Data Structure </br>[ Program: The Specialization Program of AI-driven Educational Information System Development ]			1133			0	N					◎限本系(含雙主修)修習◎限大二修習 ◎必須先修過(也可以同時修)【ITU0127  程式語言】			0			蔡芸琤		二 2-4 和平 科技系TA509教室	資料結構 </br>[ 學分學程：AI智慧教育資訊系統開發專業學分學程 ]	二			2		0		必				50	學科組優先選課	2		ZU7W
	HU71						10	0.20		科技系（學）		ITU0158			5	是	3.0				115	半	林弘昌		Wooden Product Design and Manufacture			1134			0	N		是			◎限本系(含雙主修)修習◎限大二修習◎必須先修過【ITU0002  木工製造】			0			林弘昌		二 1-4 和平 無可用教室	木器設計與製造	二			2		0		選				50	設科組優先選課	2		
	HU71						10	0.20		科技系（學）		ITU0166			0		2.0				115	半			Technological System and Social Development </br>[ Program: The Inter-disciplinary Program of STEM Innovation and Practices ]			1135			0	N					◎限本系(含雙主修)修習◎限大二修習			0			蔡其瑞		五 6-7 和平 無可用教室	科技系統與社會發展 </br>[ 學分學程：理工創新與實作學分學程 ]	二			2		0		選				50	師資生優先選課	2		ZU62
	HU71						10	0.20		科技系（學）		ITU2003			0		3.0				115	半			Principles of Shaping			1136			0	N					◎限本系(含雙主修)修習◎限大二修習			0			未定		二 6-8 和平 科技系TB211教室	造形原理	二			2		0		選				50	設科組優先選課	2		
	HU71						10	0.20		科技系（學）		ITU2057			0		3.0				115	半			Metal Product Design and Making			1137			0	N					◎限本系(含雙主修)修習◎限大二修習◎必須先修過【ITU0001  機械製造】			0			蔡其瑞		一 2-4 和平 無可用教室	金屬產品設計與製作	二			2		0		選				50	設科組優先選課	2		
	HU71						10	0.20		科技系（學）		ITU2077			0		3.0				115	半			Computer Network Theorem and Implementation			1138			0	N					◎限本系(含雙主修)修習◎限大二修習			0			未定		一 10-B 和平 科技系TA509教室	電腦網路原理與實作	二			2		0		選				50	學科組優先選課	2		
	HU71						10	0.20		科技系（學）		ITU0127			0		3.0				115	半			Programming Language </br>[ Program: The Inter-disciplinary  Program of Scientific Computation The Inter-disciplinary Program of Metaverse Narrative The Specialization Program of AI-driven Educational Information System Development ]			1139			0	N			2		◎限本系(含雙主修)修習◎限大二◎限乙班修習			0			蔡芸琤	乙	四 2-4 和平 科技系TA509教室	程式語言 </br>[ 學分學程：科學計算學分學程 AI暨元宇宙敘事學分學程 AI智慧教育資訊系統開發專業學分學程 ]	二			2		0		必				50		2		ZU48/ZU67/ZU7W
	HU71						10	0.20		科技系（學）		ITU0140			0		3.0				115	半			Virtual Reality </br>[ Program: The Inter-disciplinary  Program of Sports Technology ]			1140			0	N					◎限本系(含雙主修)修習◎限大三修習			0			未定		三 A-C 和平 科技系TA509教室	虛擬實境設計 </br>[ 學分學程：運動科技學分學程 ]	三			3		0		選				50	學科組優先選課	2		ZU39
	HU71						0	0.00		科技系（學）		ITU0155			0	是	1.0				115	半	未定		Capstone Projects (I) </br>[ Program: The Inter-disciplinary Program of STEM Innovation and Practices The Specialization Program of AI-driven Educational Information System Development ]	A		1141			0	N					◎限本系(含雙主修)修習◎限大三修習			0			未定		五 C-D 和平 科技系TB211教室	專題製作（一） </br>[ 學分學程：理工創新與實作學分學程 AI智慧教育資訊系統開發專業學分學程 ]	三			3		0		必				50	本系學生請依指導老師選課，外系勿選。	2		ZU62/ZU7W
	HU71						0	0.00		科技系（學）		ITU0155			0	是	1.0				115	半	未定		Capstone Projects (I) </br>[ Program: The Inter-disciplinary Program of STEM Innovation and Practices The Specialization Program of AI-driven Educational Information System Development ]	B		1142			0	N					◎限本系(含雙主修)修習◎限大三修習			0			未定		五 C-D 和平 科技系TC411教室	專題製作（一） </br>[ 學分學程：理工創新與實作學分學程 AI智慧教育資訊系統開發專業學分學程 ]	三			3		0		必				50	本系學生請依指導老師選課，外系勿選。	2		ZU62/ZU7W
	HU71						10	0.20		科技系（學）		ITU0155			0	是	1.0				115	半	未定		Capstone Projects (I) </br>[ Program: The Inter-disciplinary Program of STEM Innovation and Practices The Specialization Program of AI-driven Educational Information System Development ]	C		1143			0	N					◎限本系(含雙主修)修習◎限大三修習			0			未定		五 C-D 和平 科技系TA513教室	專題製作（一） </br>[ 學分學程：理工創新與實作學分學程 AI智慧教育資訊系統開發專業學分學程 ]	三			3		0		必				50	本系學生請依指導老師選課，外系勿選。	2		ZU62/ZU7W
	HU71						10	0.20		科技系（學）		ITU0155			0	是	1.0				115	半	未定		Capstone Projects (I) </br>[ Program: The Inter-disciplinary Program of STEM Innovation and Practices The Specialization Program of AI-driven Educational Information System Development ]	D		1144			0	N					◎限本系(含雙主修)修習◎限大三修習			0			未定		五 C-D 和平 科技系TA509教室	專題製作（一） </br>[ 學分學程：理工創新與實作學分學程 AI智慧教育資訊系統開發專業學分學程 ]	三			3		0		必				50	本系學生請依指導老師選課，外系勿選。	2		ZU62/ZU7W
	HU71						0	0.00		科技系（學）		ITU0155			0	是	1.0				115	半	未定		Capstone Projects (I) </br>[ Program: The Inter-disciplinary Program of STEM Innovation and Practices The Specialization Program of AI-driven Educational Information System Development ]	E		1145			0	N					◎限本系(含雙主修)修習◎限大三修習			0			未定		五 C-D 和平 無可用教室	專題製作（一） </br>[ 學分學程：理工創新與實作學分學程 AI智慧教育資訊系統開發專業學分學程 ]	三			3		0		必				50	本系學生請依指導老師選課，外系勿選。	2		ZU62/ZU7W
	HU71						10	0.20		科技系（學）		ITU0163			0		3.0				115	半			Structural Design			1146			0	N					◎限本系(含雙主修)修習◎限大三修習			0			未定		四 7-9 和平 無可用教室	結構設計	三			3		0		選				50	師資生優先選課	2		
	HU71						10	0.20		科技系（學）		ITU2005			0		3.0				115	半			Computer Architecture			1147			0	N					◎限本系(含雙主修)修習◎限大三修習			0			未定		一 2-4 和平 科技系TA513教室	計算機結構	三			3		0		選				50	學科組優先選課	2		
	HU71						10	0.20		科技系（學）		ITU2035			0		3.0				115	半			Human Factors Engineering			1148			0	N					◎限本系(含雙主修)修習◎限大三修習			0			簡佑宏		四 2-4 和平 科技系TB310教室	人因工程	三			3		0		必				50	設科組優先選課	2		
	HU71						10	0.20		科技系（學）		ITU2083			0		3.0				115	半			Manufacturing Technology </br>[ Program: The Inter-disciplinary Program of STEM Innovation and Practices ]			1149			0	N					◎限本系(含雙主修)修習◎限大三修習◎必須先修過【ITU0002  木工製造】			0			林弘昌		一 2-4 和平 無可用教室	製造科技 </br>[ 學分學程：理工創新與實作學分學程 ]	三			3		0		必				50	設科組優先選課	2		ZU62
	HU71						6	0.12		科技系（學）		ITUE101			0		2.0				115	半			Teaching Materials and Methods: Living Technology			1150			0	N					◎限本系(含雙主修)修習◎限大三修習     ◎限 二階生 教育學程生 不佔名額生 登記修習生 可修			0			林坤誼		二 3-4 和平 科技系TB211教室	生活科技科教材教法（教）	三			3		0		選				50	師資生優先選課	2		
	HU71						6	0.12		科技系（學）		ITUE310			0		2.0				115	半			Teaching Practicum: Living Technology(II)			1151			0	N					◎限本系(含雙主修)修習◎限大三修習     ◎限 二階生 教育學程生 不佔名額生 登記修習生 可修◎必須先修過【ITUE210  生活科技科教學實習（一）（教）】			0			張玉山		一 7-10 和平 科技系TD301教室	生活科技科教學實習（二）（教）	三			3		0		選				50	師資生優先選課	2		
	HU72						10	0.20		圖傳系（學）		GCC0012			0		3.0				115	半			Design Aesthetics </br>[ Program: The Specialization Program of Creative Industry Design ]			1152			0	N			9		◎限本系(含雙主修)修習			0			陳明秀	大碩	五 6-8 和平 綜701	設計美學 </br>[ 學分學程：創意產業設計專業學分學程 ]						0		選				50		2		ZU5E
	HU72						10	0.40		圖傳系（學）		GCC9002			0		3.0				115	半			Computer Programming for Art and Technology			1153			0	N			9		◎限本系(含雙主修)修習			0			周遵儒	大碩	二 8-10 和平 無可用教室	科技藝術程式設計						0		選				50		2		
	HU72						10	0.20		圖傳系（學）		GCC9012			0		3.0				115	半			Study for Contemporary News Story </br>[ Program: The Specialization Program of Film Production ]			1154			0	N		是	9		◎限本系(含雙主修)修習			0			方淳薏	大碩	五 3-5 和平 新媒體專業教室	當代新聞故事研究 </br>[ 學分學程：影視製作專業學分學程 ]						0		選				50		2		ZU5D
	HU72						10	0.40		圖傳系（學）		GCC9014			0		3.0				115	半			Theory and Practice in Documentary </br>[ Program: The Specialization Program of Film Production ]			1155			0	N		是	9		◎限本系(含雙主修)修習			0			陳明秀	大碩	五 3-5 和平 無可用教室	紀實影像理論與製作 </br>[ 學分學程：影視製作專業學分學程 ]						0		選				50		2		ZU5D
	HU72						10	0.40		圖傳系（學）		GCU0006			0		3.0				115	半			Introduction to Computer Science	A		1156			0	N					◎限本系(含雙主修)修習			0			周遵儒		一 8-10 和平 無可用教室	計算機概論	一			1		0		必				50		2		
	HU72						10	0.40		圖傳系（學）		GCU0006			0		3.0				115	半			Introduction to Computer Science	B		1157			0	N					◎限本系(含雙主修)修習			0			周遵儒		四 8-10 和平 無可用教室	計算機概論	一			1		0		必				50		2		
	HU72						10	0.20		圖傳系（學）		GCU0013			0		3.0				115	半			Basic Design </br>[ Program: The Specialization Program of Creative Industry Design ]	A		1158			0	N					◎限本系(含雙主修)修習			0			陳明秀		二 3-5 和平 綜701	基本設計 </br>[ 學分學程：創意產業設計專業學分學程 ]	一			1		0		必				50	115年入學管道身分為高職生，優先選課。	2		ZU5E
	HU72						10	0.20		圖傳系（學）		GCU0168			0		3.0				115	半			Graphic Drawing (I) </br>[ Program: The Specialization Program of Creative Industry Design ]			1159			0	N					◎限本系(含雙主修)修習			0			涂卉		三 6-8 和平 新媒體專業教室	圖學（一） </br>[ 學分學程：創意產業設計專業學分學程 ]	一			1		0		選				50		2		ZU5E
	HU72						10	0.20		圖傳系（學）		GCU0174			0		3.0				115	半			Basic Techniques of Graphic Communication(I)	B		1160			0	N					◎限本系(含雙主修)修習			0			廖信		二 2-4 和平 視聽教室	圖文傳播基礎技術（一）	一			1		0		必				50	115年入學管道身分為:高中生、外籍生、僑生，優先選課。	2		
	HU72						10	0.20		圖傳系（學）		GCU0015			0		3.0				115	半			Applied Photo Technique			1161			0	N					◎限本系(含雙主修)修習◎限大二大三大四修習			0			陳仙舟		一 2-4 和平 圖傳系攝影室	應用攝影	二			2		0		選				50		2		
	HU72						10	0.40		圖傳系（學）		GCU0036			0		3.0				115	半			3D Computer Graphics </br>[ Program: The Inter-disciplinary Program of Metaverse Narrative The Specialization Program of Digital Animation Production ]			1162			0	N					◎限本系(含雙主修)修習◎限大二大三大四修習			0			張晏榕		四 8-10 和平 無可用教室	電腦三次元繪圖 </br>[ 學分學程：AI暨元宇宙敘事學分學程 數位動畫製作專業學分學程 ]	二			2		0		必				50		2		ZU48/ZU5C
	HU72						10	0.20		圖傳系（學）		GCU0065			0		2.0				115	半			Materials for Graphic Arts and Communications			1163			0	N					◎限本系(含雙主修)修習◎限大二大三大四修習			0			陳仙舟		四 1-2 和平 新媒體專業教室	圖文複製材料	二			2		0		選				50		2		
	HU72						10	0.20		圖傳系（學）		GCU0131			0		2.0				115	半			Digital Publishing			1164			0	N					◎限本系(含雙主修)修習◎限大二大三大四修習			0			陳仙舟		四 3-4 和平 新媒體專業教室	數位出版	二			2		0		選				50		2		
	HU72						10	0.20		圖傳系（學）		GCU0188			0		3.0				115	半			Creative Thinking and Design Aesthetics </br>[ Program: The Specialization Program of Creative Industry Design ]			1165			0	N					◎限本系(含雙主修)修習◎限大二大三大四修習			0			涂卉		二 6-8 和平 新媒體專業教室	創意思考與設計美學 </br>[ 學分學程：創意產業設計專業學分學程 ]	二			2		0		選				50		2		ZU5E
	HU72						10	0.20		圖傳系（學）		GCU0200			0		3.0				115	半			World Film Aesthetics (Theory and Practice) </br>[ Program: The Specialization Program of Film Production ]			1166			0	N					◎限本系(含雙主修)修習◎限大二大三大四修習			0			方淳薏		一 5-7 和平 新媒體專業教室	世界電影美學理論與實踐（一） </br>[ 學分學程：影視製作專業學分學程 ]	二			2		0		選				50		2		ZU5D
	HU72						10	0.20		圖傳系（學）		GCU0177			0		3.0				115	半			Graduation Project (I)			1167			0	N					◎限本系(含雙主修)修習◎限大三大四修習			0			張晏榕 涂卉 陳明秀 方淳薏		四 A-C 和平 視聽教室	畢業製作（一）	三			3		0		必				50	外系選課學生:需已具(取得)本系雙主修資格。	2		
	HU72						10	0.20		圖傳系（學）		GCU0183			0		3.0				115	半			Digital Image </br>[ Program: The Inter-disciplinary Program of AI Digital Art ]			1168			0	N					◎限本系(含雙主修)修習◎限大三大四修習			0			陳仙舟		二 2-4 和平 圖傳系攝影室	數位影像 </br>[ 學分學程：AI與數位藝術學分學程 ]	三			3		0		選				50		2		ZU63
	HU72						10	0.20		圖傳系（學）		GCUE410			0		2.0				115	半			Teaching Practicum: Design Group(II)			1169			0	N					◎限本系(含雙主修)修習◎限大四修習     ◎限 二階生 教育學程生 不佔名額生 登記修習生 可修◎必須先修過【GCUE310  設計群教學實習（一）（教）】			0			廖信		一 7-10 和平 視聽教室	設計群教學實習（二）（教）	四			4		0		選				50	1.限大四以上具設計群師培生資格同學選課。2.第一次上課務必出席。3.如有任何選課問題請與授課老師聯繫。	2		
	HU73						2	0.04		機電系（學）		MTC0005			0		3.0				115	半			Practice of Miniature Machine Tool Design			1170			0	N			9					0			陳順同	大碩	四 A-C 和平 機電302會議室	微型工具機設計實務						0		選				50		2		
	HU73						2	0.04		機電系（學）		MTC0014			0		3.0				115	半			Nano Science and Technology </br>[ Program: The Specialization Program of Micro/Nano Manufacturing and Sensing The Specialization Program of Semiconductor Engineering ]			1171			0	N		是	9					0			楊啟榮	大碩	五 2-4 和平 機電301會議室	奈米科技 </br>[ 學分學程：微奈米製程與感測專業學分學程 半導體工程專業學分學程 ]						0		選				50		2		ZU5O/ZU5P
	HU73						2	0.04		機電系（學）		MTC0017			0		3.0				115	半			Linear Control Systems </br>[ Program: The EMI Inter-disciplinary Program of Semiconductor The Specialization Program of AI-Driven Mechatronics The Specialization Program of Intelligent Biomedical Engineering ]			1172			0	N		是	9					0			呂有勝	大碩	四 2-4 和平 機電整合實驗室	線性控制系統 </br>[ 學分學程：國際半導體全英語學分學程 AI智慧機電專業學分學程 智慧醫工專業學分學程 ]						0		選				50		2		ZU32/ZU5N/ZU5Q
	HU73						2	0.04		機電系（學）		MTC0020			0		3.0				115	半			Computer-Aided Mechanism Analysis			1173			0	N			9					0			未定	大碩	一 2-4 和平 CAD/CAM	電腦輔助機構分析						0		選				50		2		
	HU73						0	0.00		機電系（學）		MTC0024			0		3.0				115	半			Semiconductor Devices and Physics </br>[ Program: The Inter-disciplinary Program of NTNU and TSMC Semiconductor The Inter-disciplinary Program of Solar Energy Engineering ]			1174			0	N			9					0			劉傳璽	大碩	二 2-4 和平 機202會議室	半導體元件物理 </br>[ 學分學程：台積電半導體學分學程 太陽能源與工程學分學程 ]						0		選				60		2		ZU45/ZU68
	HU73						2	0.03		機電系（學）		MTC9010			0		3.0				115	半			Intelligent Manufacturing Technology </br>[ Program: The Inter-disciplinary Program of NTNU and TSMC Semiconductor ]			1175			0	N			9					0			柯坤呈	大碩	三 2-4 和平 無可用教室	智慧製造技術 </br>[ 學分學程：台積電半導體學分學程 ]						0		選				70		2		ZU45
	HU73						2	0.04		機電系（學）		MTC9015			0		3.0				115	半			Advanced Computer-Aided Optical Design			1176			0	N			9					0			鄧敦建	大碩	二 2-4 和平 CAD/CAM	電腦輔助光學設計進階						0		選				50		2		
	HU73						2	0.04		機電系（學）		MTC9020			0		3.0				115	半			Polymer Processing			1177			0	N			9		◎必須先修過【MTU0039  熱力學】			0			柯坤呈	大碩	一 7-9 和平 機電301會議室	高分子加工學						0		選				50		2		
	HU73						2	0.04		機電系（學）		MTU0021			0	是	2.0				115	半	莊家維		Computer Aided Drawing	A		1178			0	N								0			莊家維		二 6-9 和平 CAD/CAM	電腦輔助製圖	一			1		0		必				50		2		
	HU73						2	0.04		機電系（學）		MTU0021			0	是	2.0				115	半	陳順同		Computer Aided Drawing	B		1179			0	N								0			陳順同		四 6-9 和平 無可用教室	電腦輔助製圖	一			1		0		必				50		2		
	HU73						2	0.04		機電系（學）		MTU0024			0	是	1.0				115	半	張天立		Mechanical Engineering Experiments	A		1180			0	N								0			張天立		四 2-4 和平 機電301會議室	機械工程實驗	一			1		0		必				50		2		
	HU73						2	0.04		機電系（學）		MTU0024			0	是	1.0				115	半	鄭淳護		Mechanical Engineering Experiments	B		1181			0	N								0			鄭淳護		四 2-4 和平 機電302會議室	機械工程實驗	一			1		0		必				50		2		
	HU73						2	0.02		機電系（學）		MTU0098			0		2.0				115	半			Statics			1182			0	N								0			柯坤呈		一 3-4 和平 無可用教室	靜力學	一			1		0		必				90		2		
	HU73						2	0.03		機電系（學）		MTU0099			5		2.0				115	半			Digital Logic Design			1183			0	N								0			吳順德		五 3-4 和平 機202會議室	數位邏輯設計	一			1		0		必				58		2		
	HU73						2	0.04		機電系（學）		MTU0100			0	是	1.0				115	半	吳順德		Labs of Digital Logic	A		1184			0	N								0			吳順德		一 6-8 和平 CAD/CAM	數位邏輯實驗	一			1		0		必				50		2		
	HU73						2	0.04		機電系（學）		MTU0100			0	是	1.0				115	半	吳順德		Labs of Digital Logic	B		1185			0	N								0			吳順德		一 9-A 和平 CAD/CAM	數位邏輯實驗	一			1		0		必				50		2		
